1,1,1,0
1,2,2,0
1,3,3,0
1,4,4,0
0,5,4,0
1,6,5,0
1,7,6,0
1,8,7,0
1,9,8,0
1,10,9,0
1,11,10,0
1,12,11,0
1,13,12,0
1,14,13,0
1,15,14,0
1,16,15,0
1,17,16,0
1,18,17,0
1,19,18,0
1,20,19,0
1,21,20,0
1,22,21,0
1,23,22,0
1,24,23,0
0,25,23,0
0,26,23,0
1,27,24,0
1,28,25,0
1,29,26,0
1,30,27,0
0,31,27,0
0,32,27,0
1,33,28,0
1,34,29,0
1,35,30,0
1,36,31,0
1,37,32,0
1,38,33,0
0,39,33,0
1,40,34,0
1,41,35,0
1,42,36,0
1,43,37,0
1,44,38,0
1,45,39,0
0,46,39,0
0,47,39,0
1,48,40,0
1,49,41,0
1,50,42,0
1,51,43,0
1,52,44,0
1,53,45,0
1,54,46,0
1,55,47,0
1,56,48,0
1,57,49,0
1,58,50,0
1,59,51,0
1,60,52,0
1,61,53,0
1,62,54,0
1,63,55,0
1,64,56,0
0,65,56,0
0,66,56,0
1,67,57,0
1,68,58,0
1,69,59,0
1,70,60,0
1,71,61,0
0,72,61,0
1,73,62,0
1,74,63,0
1,75,64,0
1,76,65,0
1,77,66,0
1,78,67,0
1,79,68,0
1,80,69,0
1,81,70,0
1,82,71,0
0,83,71,0
1,84,72,0
1,85,73,0
1,86,74,0
1,87,75,0
1,88,76,0
1,89,77,0
0,90,77,0
1,91,78,0
1,92,79,0
1,93,80,0
1,94,81,0
1,95,82,0
1,96,83,0
0,97,83,0
1,98,84,0
1,99,85,0
1,100,86,0
1,101,87,0
1,102,88,0
1,103,89,0
0,104,89,0
1,105,90,0
1,106,91,0
1,107,92,0
1,108,93,0
1,109,94,0
1,110,95,0
0,111,95,0
1,112,96,0
1,113,97,0
1,114,98,0
1,115,99,0
1,116,100,0
1,117,101,0
0,118,101,0
1,119,102,0
1,120,103,0
1,121,104,0
1,122,105,0
1,123,106,0
1,124,107,0
0,125,107,0
1,126,108,0
1,127,109,0
1,128,110,0
1,129,111,0
1,130,112,0
1,131,113,0
0,132,113,0
1,133,114,0
1,134,115,0
1,135,116,0
1,136,117,0
1,137,118,0
1,138,119,0
1,139,120,0
1,140,121,0
1,141,122,0
1,142,123,0
0,143,123,0
0,144,123,0
1,145,124,0
1,146,125,0
1,147,126,0
1,148,127,0
1,149,128,0
1,150,129,0
1,151,130,0
1,152,131,0
1,153,132,0
1,154,133,0
1,155,134,0
1,156,135,0
1,157,136,0
1,158,137,0
1,159,138,0
1,160,139,0
1,161,140,0
1,162,141,0
1,163,142,0
1,164,143,0
1,165,144,0
1,166,145,0
1,167,146,0
1,168,147,0
1,169,148,0
1,170,149,0
1,171,150,0
0,172,150,0
0,173,150,0
1,174,151,0
1,175,152,0
1,176,153,0
0,177,153,0
0,178,153,0
0,179,153,0
0,180,153,0
0,181,153,0
1,182,154,0
1,183,155,0
1,184,156,0
0,185,156,0
0,186,156,0
1,187,157,0
1,188,158,0
0,189,158,0
1,190,159,0
1,191,160,0
1,192,161,0
1,193,162,0
1,194,163,0
1,195,164,0
1,196,165,0
1,197,166,0
1,198,167,0
1,199,168,0
1,200,169,0
1,201,170,0
1,202,171,0
1,203,172,0
1,204,173,0
0,205,173,0
0,206,173,0
0,207,173,0
0,208,173,0
0,209,173,0
0,210,173,0
1,211,174,0
1,212,175,0
1,213,176,0
1,214,177,0
1,215,178,0
0,216,178,0
0,217,178,0
0,218,178,0
1,219,179,0
1,220,180,0
1,221,181,0
0,222,181,0
0,223,181,0
0,224,181,0
0,225,181,0
0,226,181,0
0,227,181,0
1,228,182,0
1,229,183,0
1,230,184,0
1,231,185,0
1,232,186,0
1,233,187,0
1,234,188,0
1,235,189,0
1,236,190,0
1,237,191,0
1,238,192,0
