1,1,1,0
1,2,2,0
1,3,3,0
1,4,4,0
1,5,5,0
1,6,6,0
1,7,7,0
0,8,7,0
0,9,7,0
0,10,7,0
0,11,7,0
1,12,8,0
1,13,9,0
1,14,10,0
1,15,11,0
1,16,12,0
1,17,13,0
1,18,14,0
1,19,15,0
1,20,16,0
1,21,17,0
1,22,18,0
1,23,19,0
1,24,20,0
1,25,21,0
1,26,22,0
0,27,22,0
0,28,22,0
1,29,23,0
1,30,24,0
1,31,25,0
1,32,26,0
1,33,27,0
1,34,28,0
1,35,29,0
1,36,30,0
1,37,31,0
1,38,32,0
1,39,33,0
1,40,34,0
1,41,35,0
1,42,36,0
1,43,37,0
0,44,37,0
0,45,37,0
0,46,37,0
0,47,37,0
0,48,37,0
0,49,37,0
0,50,37,0
1,51,38,0
1,52,39,0
1,53,40,0
1,54,41,0
1,55,42,0
1,56,43,0
0,57,43,0
0,58,43,0
0,59,43,0
1,60,44,0
0,61,44,0
1,62,45,0
1,63,46,0
1,64,47,0
1,65,48,0
1,66,49,0
1,67,50,0
1,68,51,0
0,69,51,0
0,70,51,0
1,71,52,0
1,72,53,0
1,73,54,0
0,74,54,0
1,75,55,0
0,76,55,0
1,77,56,0
1,78,57,0
1,79,58,0
1,80,59,0
1,81,60,0
0,82,60,0
0,83,60,0
1,84,61,0
1,85,62,0
1,86,63,0
0,87,63,0
1,88,64,0
0,89,64,0
1,90,65,0
1,91,66,0
1,92,67,0
1,93,68,0
1,94,69,0
1,95,70,0
1,96,71,0
0,97,71,0
0,98,71,0
1,99,72,0
1,100,73,0
1,101,74,0
1,102,75,0
1,103,76,0
1,104,77,0
0,105,77,0
0,106,77,0
1,107,78,0
1,108,79,0
1,109,80,0
1,110,81,0
1,111,82,0
1,112,83,0
0,113,83,0
0,114,83,0
0,115,83,0
1,116,84,0
1,117,85,0
1,118,86,0
1,119,87,0
1,120,88,0
1,121,89,0
0,122,89,0
0,123,89,0
1,124,90,0
1,125,91,0
1,126,92,0
1,127,93,0
1,128,94,0
1,129,95,0
0,130,95,0
0,131,95,0
1,132,96,0
1,133,97,0
1,134,98,0
1,135,99,0
1,136,100,0
1,137,101,0
0,138,101,0
0,139,101,0
1,140,102,0
1,141,103,0
1,142,104,0
1,143,105,0
1,144,106,0
1,145,107,0
1,146,108,0
1,147,109,0
0,148,109,0
0,149,109,0
1,150,110,0
1,151,111,0
0,152,111,0
0,153,111,0
1,154,112,0
1,155,113,0
0,156,113,0
0,157,113,0
0,158,113,0
1,159,114,0
1,160,115,0
1,161,116,0
1,162,117,0
0,163,117,0
1,164,118,0
1,165,119,0
0,166,119,0
1,167,120,0
1,168,121,0
1,169,122,0
1,170,123,0
0,171,123,0
1,172,124,0
1,173,125,0
0,174,125,0
0,175,125,0
1,176,126,0
1,177,127,0
1,178,128,0
1,179,129,0
0,180,129,0
0,181,129,0
1,182,130,0
1,183,131,0
0,184,131,0
0,185,131,0
1,186,132,0
1,187,133,0
1,188,134,0
1,189,135,0
0,190,135,0
0,191,135,0
1,192,136,0
1,193,137,0
0,194,137,0
0,195,137,0
1,196,138,0
1,197,139,0
1,198,140,0
1,199,141,0
0,200,141,0
1,201,142,0
1,202,143,0
0,203,143,0
0,204,143,0
1,205,144,0
1,206,145,0
1,207,146,0
1,208,147,0
0,209,147,0
1,210,148,0
1,211,149,0
0,212,149,0
0,213,149,0
1,214,150,0
1,215,151,0
1,216,152,0
1,217,153,0
0,218,153,0
0,219,153,0
1,220,154,0
1,221,155,0
0,222,155,0
0,223,155,0
1,224,156,0
1,225,157,0
1,226,158,0
1,227,159,0
0,228,159,0
1,229,160,0
1,230,161,0
0,231,161,0
0,232,161,0
1,233,162,0
1,234,163,0
1,235,164,0
1,236,165,0
0,237,165,0
1,238,166,0
