1,1,1,0
1,2,2,0
1,3,3,0
1,4,4,0
1,5,5,0
1,6,6,0
1,7,7,0
0,8,7,0
1,9,8,0
1,10,9,0
1,11,10,0
1,12,11,0
1,13,12,0
1,14,13,0
1,15,14,0
0,16,14,0
0,17,14,0
1,18,15,0
1,19,16,0
1,20,17,0
1,21,18,0
1,22,19,0
1,23,20,0
1,24,21,0
1,25,22,0
1,26,23,0
1,27,24,0
1,28,25,0
1,29,26,0
1,30,27,0
1,31,28,0
1,32,29,0
0,33,29,0
1,34,30,0
1,35,31,0
1,36,32,0
1,37,33,0
0,38,33,0
0,39,33,0
0,40,33,0
0,41,33,0
0,42,33,0
0,43,33,0
1,44,34,0
1,45,35,0
1,46,36,0
1,47,37,0
0,48,37,0
0,49,37,0
0,50,37,0
0,51,37,0
0,52,37,0
1,53,38,0
1,54,39,0
1,55,40,0
1,56,41,0
0,57,41,0
0,58,41,0
1,59,42,0
1,60,43,0
1,61,44,0
1,62,45,0
0,63,45,0
0,64,45,0
0,65,45,0
0,66,45,0
0,67,45,0
0,68,45,0
1,69,46,0
1,70,47,0
1,71,48,0
1,72,49,0
0,73,49,0
1,74,50,0
1,75,51,0
1,76,52,0
1,77,53,0
0,78,53,0
0,79,53,0
0,80,53,0
0,81,53,0
1,82,54,0
1,83,55,0
1,84,56,0
1,85,57,0
0,86,57,0
1,87,58,0
1,88,59,0
1,89,60,0
1,90,61,0
0,91,61,0
0,92,61,0
0,93,61,0
0,94,61,0
1,95,62,0
1,96,63,0
1,97,64,0
1,98,65,0
1,99,66,0
1,100,67,0
1,101,68,0
1,102,69,0
1,103,70,0
1,104,71,0
0,105,71,0
0,106,71,0
0,107,71,0
1,108,72,0
1,109,73,0
1,110,74,0
1,111,75,0
1,112,76,0
1,113,77,0
1,114,78,0
1,115,79,0
0,116,79,0
0,117,79,0
1,118,80,0
1,119,81,0
1,120,82,0
1,121,83,0
0,122,83,0
0,123,83,0
0,124,83,0
0,125,83,0
0,126,83,0
1,127,84,0
1,128,85,0
1,129,86,0
1,130,87,0
0,131,87,0
0,132,87,0
0,133,87,0
0,134,87,0
0,135,87,0
1,136,88,0
1,137,89,0
1,138,90,0
1,139,91,0
0,140,91,0
1,141,92,0
1,142,93,0
1,143,94,0
1,144,95,0
1,145,96,0
1,146,97,0
1,147,98,0
1,148,99,0
1,149,100,0
1,150,101,0
0,151,101,0
1,152,102,0
1,153,103,0
1,154,104,0
1,155,105,0
0,156,105,0
0,157,105,0
0,158,105,0
1,159,106,0
1,160,107,0
1,161,108,0
1,162,109,0
0,163,109,0
1,164,110,0
1,165,111,0
1,166,112,0
1,167,113,0
0,168,113,0
0,169,113,0
0,170,113,0
1,171,114,0
1,172,115,0
1,173,116,0
1,174,117,0
1,175,118,0
1,176,119,0
1,177,120,0
1,178,121,0
1,179,122,0
1,180,123,0
0,181,123,0
1,182,124,0
1,183,125,0
1,184,126,0
1,185,127,0
0,186,127,0
0,187,127,0
0,188,127,0
1,189,128,0
1,190,129,0
1,191,130,0
1,192,131,0
0,193,131,0
0,194,131,0
1,195,132,0
1,196,133,0
1,197,134,0
1,198,135,0
0,199,135,0
0,200,135,0
1,201,136,0
1,202,137,0
1,203,138,0
1,204,139,0
0,205,139,0
0,206,139,0
1,207,140,0
1,208,141,0
1,209,142,0
1,210,143,0
0,211,143,0
0,212,143,0
1,213,144,0
1,214,145,0
1,215,146,0
1,216,147,0
0,217,147,0
0,218,147,0
1,219,148,0
1,220,149,0
1,221,150,0
1,222,151,0
0,223,151,0
0,224,151,0
1,225,152,0
1,226,153,0
1,227,154,0
1,228,155,0
0,229,155,0
0,230,155,0
1,231,156,0
1,232,157,0
1,233,158,0
1,234,159,0
0,235,159,0
0,236,159,0
0,237,159,0
1,238,160,0
